,text,is_depressed
671,"assisti um vídeo aqui agora que chorei lAgrimas

eu sei que eu brinco com voces aqui mas nossa senhora da bicicletinha sem freio como eu quero dar um futuro bom pra minha familia 

eu so to aqui por eles",False
672,"mano o pai do pinokio  o gepeto que entro na barriga da baleia pra fica junto com ele  mo fofo 

meu pai foi compra cigarro so vi ele dnv depois de 5 ano",False
673,"muito triste essa chuva eu nao tenho guarda chuva tive que vim de uber pro trabalho 

triste demais uber eh caro 

cada kilometro era 500 grama de salsicha",False
674, O contrário de bailarino? A resposta é apenas o trocadilho mais infame que você lerá hoje. Cortesia do @Brunozor:https://twitter.com/i/events/1146716155102371840 …,False
675,"qual o contrario de bailarino?

baila-voltano

vo dormi amanha a gente tc mais",False
676,"eu fiquei pensando hoje com esse caos das redes sociais 

se simplesmente alguém conseguisse deleta TUDO

todos os perfis sumisse
todas as fotos
todos os posts

já pensou??
nao ne... pq voce só pensa em narguile e fica soltando fumaça dessa boca parece o bebê fumante da indonésia",False
677,no puedo estoy com gaseszitos em mi intestinito,False
678,"na janta de hoje vo faze um prato japones

ミオジョ   モニカデトマテ",False
679,50 mil seguidores aqui nesse perfil vo sortia uma lagrima,False
680,pic.twitter.com/zsKBa9JAIC,False
681,adorei o zap não abrindo imagem pode faze mais vez marco zuckberguepic.twitter.com/5JSUz1rsJJ,False
682,pic.twitter.com/IECY0L1WUG,False
683,"o instagram caiu 
o zapzap caiu 
o facebook caiu 

sabe o que ta em pé ainda? 
isso mesmo 
minha rola

to brincando eu sei que tem vó que me segue vo ensina faze bolo de cenora diferente com chocolate do padre",False
684,o instagra morreu vo te que tranca a,False
685,"e eu que prometi pros cliente da empresa que to trabalhando que ia da 10% off pra cada gol que o brasil fizesse ontem 

dormi cedo chorando rezando pra deus nao passar de 3 gol se nao a demissao vinha andando de patinete da yellow

nunca torci tanto pra argentina na vida",False
686,"nois jovem na cozinha eh engraçado 

ta fazendo o miojao de tomate da monica 

tacou um requejao e um pó de pimenta de 2013 que acho na geladeira 

   caralho irmao eu fiz um miojo gurme",False
687,"tentando cria forças pra levanta da cama após chega cansado em casa e faze alguma coisa pra come 

por isso o jovem as vez morre 

nao se alimenta direito 
chega cansado acha que vai faze coisa boa e saudavel? 

eh um miojao duas salsicha ketchup e 7 dia a menos de vida",False
688,"as vez to quetin vem uma voz na minha cabeça 

   amigo esto aqui 
      amigo esto aqui
se a fase 
  eh ruim 
e sao tantos problema 
   que nao tem fim",False
689,"nossa que modelo lindo quem sera que eles pego pra faze essas foto deve te buscado no paraíso pra acha um deus grego desse 

conjunto xadrez disponível no sitepic.twitter.com/ZSwqdDonYk",False
690,"bom dia cuidado pra atravessa a rua e para de anda com esse celular na mao ta cheio de assalto na tv

tamo junto
nao reage assaltos se vc for assaltado
nao vale a pena morre por um moto g 

nem por nenhum outro celular

tamo junto 
o julio na gaita e a bicharada fumando narguile",False
691,"a sony me convidou pra ir assisti hoje a #PreEstreiaHALongeDeCasa

o novo filme do homem aranha  

tenho nem ropa pra isso 

vo te que tranca a facudade",False
692,deus é bompic.twitter.com/iOqVXS6Qyz,False
693,"bom dia 

sabe oq eu vo assisti hoje 

isso mesmo 

homem aranha longe de casa se perdeu fumando narguile na rua 

to brincando não sei o motivo vo descobrir hoje a noite na PRÉ ESTREIA  fiquem ligadinhos bjos de luz e calcitran b12",False
694,Esse é o namorado da maisa? Kkkkkkkhttps://twitter.com/Brunozor/status/1145104246339264514 …,False
695,"SALVE RAPAZIADA 

nao fui demitido nao 

espero que tenham aproveitado o cupom de desconto que quase causou minha demissao 

boa semana a todos principalmente as mae solteira voces sao guerreira 

paz e amor ",False
696,"mano num era nem pra eu ta aqui acordado pq amanha acordo cedo mas eu vim no meu dever de amigo seu te informa

amanha vc tem que acorda cedo tambem

entao larga essa merda de celular e dorme nesta porra 

quando vc fica rico ai vc pode dormir 3 da manha fodase",False
697,"to sem chuveiro dnv 

DESGRACAAAAAAAAAAAA 

mano eu juro que soltei uma lágrima quando liguei e não fez aquele barulho de chuveiro que funciona 

o deus vc me salvo da febre amarela oq eh um chuveiro lorenzetti pra vc quebra essa",False
698,"ontem na quermesse tava tocando vem chupando com talento meu grelinho de diamante 

do lado dum carrinho de milho",False
699,pic.twitter.com/yeZaNbwFFC,False
700,"acabei de assistir toy story 4 

que filme emocionante incrivel 
uma sala de cinema que chama XD gigante  

um monte de criança
teve criança emocionada chorando
criança peidando alto 
peidava e ria 

o woody aparecia a criança peidava estava com o cu emocionado",False
701,"estou indo ver tou story 4 

sera que é dessa vez que o woody  e o buzz vao se beja 

tem um filme de cowboy que um cara come o outro na barraca como é o nome quero ve dnv",False
702,a gente ri etc mas o bruno e muito bonito ne jesushttps://twitter.com/Brunozor/status/1145104246339264514 …,False
703,made in barriga de mainha,False
704,"to indo no aniversário de uma menina que eu nem conheço só pq falaram que ia te lanche 

nao vo sabe nem pra quem dar parabens 

deus perdoe meus ato",False
705,"muito legal negociar na OLX 

voces ja anunciou alguma coisa lá? 

vc poe um carro pra vende e recebe umas proposta assim 

aceita 5 mil em dinheiro e um violao tocado pelo roberto carlos 

não amigo obrigado 

minha cadela teve filhote posso da dois tambem",False
706,"fiquei desde o começo do ano falando de junho que tinha festa junina animado vo pula foguera e come milho 

fui em uma só e ainda comi habibs em vez do milho

eu so um lixo minha mae deve ter me dado acetona na mamadera",False
707,"mano to exausto fiquei praticamente o dia inteiro no hospital 

mas acredito que voces ta no pike do goku tomando balalaika

vai la e aproveita a sexta cachorrera 

so nao faz bagulho errado 
e liga pra mae pra avisa que ta vivo 

la vem o marco descendo o morro da vó salvelina",False
708,pic.twitter.com/4vM0YTtI6y,False
709,de graçapic.twitter.com/QdgratoezV,False
710,"fala amigos companheros, cheguei no hospital então hoje vo fica ausente por questão de medo de queima os aparelho com o sinal e morre metade de são paulo por minha culpa 

fiquem com deus e cuidado na estrada pra quem vai viaja",False
711,"hoje eh sexta quero muito que voces aproveite vo da aqui algumas sugestao

de bom dia pra todos ser vivo
ajude alguem que precise 
aí a noitinha ja toma aquele yakut com askov lactobacilos lokos

to brincando 
so contra o alcoolismo e a legalização do patati patata no brasil",False
712,"quando eu era criança lembro que tinha uns negocio pequenino que vc comprava e quando colocava na agua ele crescia e ficava gigante 

nunca mais vi pra vende 

mas era bem horrível vc comprava o de dinossauro quando crescia ficava parecendo o valdemorte de baixa renda",False
713,"acho que nunca me senti tao exausto na vida 

parece que eu so um the sim que alguém esqueceu o controle de lado e ele fico andando por 3 hora contra a parede enquanto sua casa pega fogo 

vo descansa ate amanha deus abencoe todos voces",False
714,pic.twitter.com/L8HoWsGysp,False
0,"- tem vela de aniversário? 
- tem sim q número vc quer?
- 1 
- ok vou ver aqui 

- vc quer só uma?
- 2
- que?
- dois 1 
- ah é de 21 anos?
- eh de 11 
- mas só tenho 1
- mas é só de 1 que eu preciso mesmo 
- não moço eu só tenho 1 número 1 
- ah eu precisava de 2 
- 2 eu tenho",False
1,o lado bom de ser gayyy é ter o cartão de crédito gay sacar seu dinheiro gay e fazer o pagamento gayhttps://twitter.com/gaybrasil/status/1194649205949837318 …,False
2,vcs n tem ideia do quanto eu me seguro pra n passar o dia todo tuitando sobre meus cachorros e postando foto deles,False
3,"serase da pra fechar ele com raiva igual dava com o V3 

se a resposta for sim eu querohttps://twitter.com/MotorolaBR/status/1194831595548614656 …",False
4,vou extrair os sisos hoje a tarde e estou pensando dramaticamente em qual será minha última refeição sólida,False
5,acordar eh horrível,False
6,serase vc pode tuitar mais baixo pfvr tem gente tentando dormir aqui,False
7,o conceito de passar perfume pra dormir,False
8,e eu ainda vou ter q acordar cedo,False
9,"duas semanas atrás fui no médico ver pq eh que tá tudo doendo e parando de funcionar no meu corpo e ele disse que é pq não me alimento direito 

mandou eu tomar suco e vitamina C

tomei um copo de suco de laranja no dia e já considerei o suficiente pra que meu corpo se cure",False
10,pipoca está adorando ter um irmão mais novopic.twitter.com/NZ16JaIN8O,False
11,será q eu desliguei o fogão antes de sair de casa,False
12,"TWITTER, 2006: Join the conversation! Wow! Tell us what's on your mind! 

TWITTER, 2019: Your account was banned because you told the President of Turkey that his decision to commit genocide ""sucks ass""",False
13,"a falta q faz alguém pra dar um tapinha nas costas e falar ""amiga se preserve""",False
14,"sim este é o melhor podcast que eu já ouvi, o único q eu não desisti de ouvir nos primeiros 5min e a única coisa que me fez n pensar nas crises de ansiedade q to tendo etc etc etc, obrigada a todas as mulheres envolvidas nesse projeto maravilhoso !https://twitter.com/wwwmlna/status/1193261043126022144 …",False
15,"vcs sabiam q aqui em cuiaba quando vai abrir uma loja nova um dos argumentos q usam nos anúncios pra vc ir no evento de inauguração eh "" venham nós temos AMBIENTE CLIMATIZADO""",False
16,meu cachorro rogério roeu meu 3⁰ carregador felipe neto faça alguma coisa,False
17,bom dia estou morrendo,False
18,"a gente tá sob efeito de um poderoso psicotrópico

e você vai morrer",False
19,"#NoVerãoEu tento me reaproximar dos meus amigos que tem piscina

obviamente sem nenhuma intenção além de reestabelecer uma amizade sincera e com sucos @dobem
#ad",False
20,"muito bom não ter noção de localização passo por várias ruas quando tô de uber e penso 

""olha eu já me perdi aqui

e aqui 

e aqui também",False
21,e se os fantasmas q as pessoas falam q aparecem 3h da madrugada n foram avisados q não vai ter mais horário de verão,False
22,pic.twitter.com/pHLRrMJxXy,False
23,minhas selfies saem todas iguais pois tenho o mesmo rosto em todas elas,False
24,uma dissertação sobre a relação entre idosos de extrema direita e óculos de sol feios - capítulo I,False
25,absolutamente nada consegue me fazer esboçar um sorriso neste calor insuportável,False
26,"eu de cabelo preso fico me sentindo um pirulito ambulante 

    pois cabeçuda",False
27,que falta de respeito a timeline me fazendo pensar em cento de salgadinho em plena tarde de segunda,False
28,"segunda feira outra vez mas pelo menos pagando minhas contas sem taxas no @recargapay. E nesse link maravilhoso ainda consigo R$20 de graça no App:

 https://recargapay.com.br/r/vintao  
(válido pra 1º transação no app!)

#ad",False
29,faz 10 dias que o menino q eu estou afim não tuíta NADA pelo amor de deus será que vou ter que ir pessoalmente CONVERSAR tal qual um australopiteco pra descobrir como está a vida dele,False
30,hoje eu durmo cedo,False
31,quase perco o horário correto pra divulgar meu podcast (madrugada de domingo pra segunda)https://twitter.com/tibisz/status/1193261394365485059 …,False
32,comendo e evitando contato visual com o cachorro pra evitar q ele peça um pedaço,False
33,"n consigo ficar 20 minutos cuidando de uma criança sem soltar um ""ei vamo brincar de ficar em silêncio?""",False
34,mas era uma abelha MUITO carismáticahttps://twitter.com/memeinutil/status/1193277702792499201 …,False
35,"parte de exatas do enem: a 

eu:pic.twitter.com/uwgCBco2Of",False
36,nem regra de 3 eu sei fazer,False
37,só por acordar cedo no domingo já devia todo mundo ganhar vaga na federal nem q fosse pela determinação,False
38,nossa eu nunca tive essa autoestima inclusive fico sem entender pq é que tem gente que gosta de mim como amiga msmhttps://twitter.com/jminstrip/status/1193246019695316992 …,False
39,bom dia estou morrendo,False
40,roigerio,False
41,faz 4 dias q rogério (meu novo dog) está aqui em casa e até o momento já roeu 2 carregadores,False
42,ninguém pois estou ciente de meus 10cm de altura então sei que apanharia de QUALQUER pessoahttps://twitter.com/IgorLTavares/status/1193398963971469312 …,False
43,"teve uma vez q eu estava olhando o menino q eu estou afim dormir    ele acordou olhou pra minha cara e disse ""pare isso dá medo""",False
44,"ontem ouvi um ""mas vc já tentou não pensar sobre isso?"" numa conversa sobre transtornos mentais e fiquei em choque pq não achava que as pessoas falavam isso de vdd 

  eh muito boa a bolha da saúde mental n quero sair dela nunca mais",False
45,SIM É ISSO MESMO PESSOALhttps://twitter.com/tibisz/status/1193261394365485059 …,False
46,"ATENÇÃO MIGOS SAIU EP 4 DO MEU PODCAST 

o dessa semana é entrevistando uma psicóloga e tirando algumas das dúvidas mais comuns sobre terapia 

http://www.deezer.com/episode/63680102 …
https://castbox.fm/vb/201005006 
https://open.spotify.com/episode/3E8E8pPHr7izxTBRatlPFg?si=MsVzoujeTLKy6kGXXc1J_A …",False
47,eita esqueci de divulgar meu podcast o ep dessa semana tá bem legal perai,False
